Hydrophone 1,Hydrophone 2,Hydrophone 3,Hydrophone 4,Hydrophone 5
-2069,-44,-42,-42,-42
5184,-41,-41,-41,-43
5269,-44,-42,-42,-43
-4795,-45,-42,-42,-43
-4104,-43,-42,-41,-43
-1286,-43,-42,-42,-43
-5972,-43,-42,-42,-43
-5944,-43,-42,-41,-43
-5930,-43,-43,-42,-43
-1597,-42,-42,-42,-43
-4565,-43,-42,-41,-44
-228,-42,-42,-41,-43
6938,-41,-42,-41,-43
2050,-43,-42,-42,-43
-2810,-44,-42,-41,-43
4121,-42,-42,-42,-43
6964,-43,-42,-42,-43
823,-45,-42,-42,-43
-5907,-46,-43,-42,-43
-1305,-43,-43,-41,-43
-4193,-43,-42,-41,-43
-5939,-42,-41,-41,-43
-5969,-43,-42,-42,-43
-5620,-43,-42,-41,-43
661,-42,-42,-41,-43
-5914,-45,-43,-42,-42
-2394,-43,-42,-42,-43
5180,-41,-42,-41,-43
1274,-44,-43,-41,-43
592,-45,-42,-42,-44
7075,-42,-42,-41,-43
6869,-43,-41,-41,-43
-2281,-45,-42,-41,-42
-5967,-44,-42,-41,-43
-5824,-42,-42,-41,-42
-5925,-43,-43,-42,-42
-5907,-43,-43,-41,-43
-5863,-43,-42,-42,-43
589,-42,-42,-42,-42
635,-43,-41,-41,-43
1618,-44,-42,-41,-42
2890,-44,-43,-41,-43
-366,-45,-43,-42,-43
-2771,-43,-42,-41,-43
2760,-42,-42,-41,-43
3279,-44,-42,-42,-42
-3940,-45,-43,-41,-43
-3722,-43,-42,-41,-43
-649,-42,-42,-42,-43
-5367,-43,-43,-42,-43
-5917,-42,-42,-41,-43
-5892,-43,-42,-42,-43
-582,-42,-42,-42,-44
-1228,-42,-42,-42,-43
205,-42,-41,-41,-43
6331,-43,-42,-41,-43
6938,-43,-42,-41,-43
-2928,-44,-42,-41,-43
-3611,-43,-42,-41,-42
4064,-42,-42,-41,-43
-99,-43,-42,-41,-43
-5945,-44,-42,-42,-42
-5892,-43,-42,-42,-43
-2566,-43,-42,-42,-43
-4726,-42,-42,-41,-43
-5852,-43,-43,-42,-43
-2567,-41,-43,-41,-43
1557,-41,-42,-41,-43
1159,-43,-42,-41,-43
5042,-43,-42,-42,-43
5127,-44,-42,-41,-43
-1549,-45,-43,-42,-42
-2918,-43,-42,-42,-43
3201,-42,-42,-41,-43
3065,-44,-43,-42,-43
-4377,-45,-43,-42,-42
-5866,-43,-42,-42,-43
-5867,-43,-41,-41,-43
-5887,-43,-42,-42,-43
-5881,-43,-43,-42,-43
-5866,-43,-42,-41,-43
1498,-42,-42,-41,-43
5857,-43,-42,-41,-43
5926,-43,-42,-41,-43
7072,-43,-43,-42,-43
3634,-44,-42,-41,-44
-3998,-45,-43,-42,-43
396,-42,-42,-41,-43
7067,-43,-42,-42,-42
1564,-44,-43,-41,-43
-5851,-46,-42,-42,-43
-5877,-44,-43,-41,-43
-5862,-43,-43,-42,-43
-5863,-43,-42,-41,-43
-5863,-43,-43,-41,-43
-5855,-42,-43,-42,-43
-438,-41,-42,-41,-44
7059,-41,-42,-41,-43
7087,-43,-42,-42,-43
7059,-44,-42,-41,-43
6915,-43,-42,-41,-43
975,-45,-42,-42,-42
2978,-45,-42,-41,-43
97,-45,-42,-41,-43
-5868,-46,-43,-41,-43
-5883,-44,-42,-42,-42
-5916,-43,-43,-42,-43
-5908,-42,-42,-41,-43
-5858,-43,-42,-41,-43
-5861,-43,-43,-42,-43
-5853,-42,-42,-41,-43
-2166,-43,-42,-42,-43
6949,-41,-42,-41,-43
7090,-43,-42,-41,-43
6980,-43,-42,-41,-43
5937,-44,-42,-41,-43
6504,-43,-42,-41,-43
6979,-44,-43,-42,-43
-1028,-45,-42,-42,-43
-5878,-44,-42,-42,-43
-5826,-43,-42,-42,-43
-5880,-43,-42,-42,-42
-5850,-43,-42,-42,-43
-5847,-42,-42,-41,-43
-5843,-43,-42,-42,-43
-5311,-43,-42,-41,-43
4619,-41,-42,-42,-43
6993,-43,-43,-42,-43
7009,-44,-42,-42,-43
6464,-44,-42,-41,-43
6990,-43,-42,-41,-43
7072,-44,-42,-42,-42
6361,-43,-42,-41,-43
-2353,-45,-42,-41,-43
-1360,-43,-42,-42,-42
-3623,-43,-43,-41,-43
-5882,-42,-42,-41,-43
-5871,-43,-42,-42,-43
-5873,-43,-42,-42,-44
-5863,-43,-42,-42,-43
-5100,-43,-42,-41,-43
4956,-41,-42,-41,-42
7016,-43,-42,-42,-43
5271,-43,-42,-41,-43
4519,-44,-42,-42,-43
7170,-44,-42,-41,-43
7000,-43,-42,-41,-43
3232,-44,-43,-42,-43
-5005,-46,-43,-42,-43
-1348,-44,-42,-41,-43
-2566,-43,-42,-42,-43
-5917,-43,-43,-42,-42
-5875,-43,-42,-41,-43
-5857,-42,-42,-41,-43
-5870,-43,-42,-42,-42
-2652,-42,-42,-41,-43
1049,-41,-41,-41,-43
-2000,-44,-42,-42,-43
4274,-42,-41,-42,-43
7135,-42,-42,-42,-43
6988,-44,-42,-42,-43
6974,-44,-42,-42,-43
4200,-45,-43,-42,-43
1932,-45,-42,-42,-43
-1298,-45,-42,-42,-43
-5633,-44,-43,-41,-43
-5876,-43,-42,-42,-43
-5911,-43,-42,-42,-42
-5875,-43,-42,-42,-43
-5873,-43,-42,-41,-43
-253,-43,-42,-42,-43
-1063,-43,-43,-42,-43
-5257,-42,-42,-42,-43
2585,-41,-42,-41,-43
7222,-43,-42,-41,-42
6951,-43,-42,-41,-43
6904,-43,-42,-41,-43
4226,-44,-42,-41,-43
765,-45,-42,-42,-44
-4233,-45,-42,-41,-43
-5381,-44,-43,-42,-42
-5862,-44,-43,-42,-44
-5854,-42,-42,-42,-43
-5861,-42,-42,-41,-43
-4917,-42,-42,-42,-43
-992,-43,-42,-41,-43
-5867,-42,-42,-42,-43
-2557,-42,-42,-41,-43
6772,-41,-42,-41,-44
7125,-43,-42,-42,-43
6899,-44,-42,-43,-43
1692,-45,-42,-42,-43
1058,-45,-42,-41,-43
-1433,-46,-43,-42,-43
-5843,-44,-43,-42,-43
-5803,-43,-42,-41,-43
-5874,-43,-42,-42,-43
-5874,-42,-42,-41,-43
-5843,-42,-42,-42,-43
-174,-42,-42,-41,-43
-2588,-43,-43,-42,-43
-5831,-43,-42,-42,-44
-1482,-42,-42,-41,-44
7075,-41,-42,-41,-43
7115,-43,-42,-41,-43
6916,-43,-42,-41,-43
1820,-43,-41,-41,-43
1189,-44,-43,-42,-43
-2637,-45,-42,-42,-43
-5850,-43,-42,-41,-43
-5836,-43,-43,-42,-43
-5794,-43,-43,-42,-44
-5819,-43,-42,-42,-43
-79,-41,-42,-41,-43
3675,-42,-42,-42,-43
791,-44,-43,-41,-44
-2509,-44,-42,-41,-43
1967,-43,-42,-42,-43
7162,-43,-42,-41,-43
7072,-44,-42,-41,-43
7010,-43,-43,-41,-43
3227,-44,-43,-41,-42
1842,-43,-42,-41,-43
-2071,-45,-43,-42,-43
-5875,-44,-43,-41,-43
-5841,-43,-42,-42,-44
-5852,-42,-42,-41,-43
-5842,-43,-42,-41,-42
-4057,-43,-42,-42,-43
1809,-41,-42,-41,-43
3738,-43,-42,-42,-43
6074,-43,-42,-41,-43
7170,-44,-42,-41,-43
7043,-43,-42,-42,-43
6962,-43,-42,-42,-43
2617,-44,-42,-42,-43
2702,-45,-43,-42,-43
-134,-45,-42,-42,-43
-4897,-44,-42,-41,-44
-5855,-43,-42,-41,-44
-5848,-44,-42,-41,-43
-5831,-42,-42,-41,-43
-5836,-42,-42,-42,-43
-5847,-42,-42,-42,-43
-1461,-43,-42,-41,-43
3111,-42,-42,-41,-43
7097,-43,-43,-42,-44
7155,-44,-43,-42,-43
7097,-44,-42,-41,-43
6969,-44,-42,-41,-43
4461,-44,-42,-41,-43
2931,-44,-43,-41,-43
-1496,-44,-42,-41,-42
-5874,-44,-42,-42,-43
-5880,-43,-42,-41,-43
-5859,-43,-42,-41,-43
-5858,-43,-42,-42,-43
-5825,-43,-43,-42,-44
-5833,-42,-42,-42,-43
-1669,-43,-42,-41,-43
1194,-42,-42,-41,-43
5999,-42,-42,-41,-43
7204,-43,-42,-41,-43
7064,-44,-43,-41,-43
7001,-44,-42,-41,-43
6957,-44,-42,-41,-43
2968,-44,-43,-42,-43
-3036,-46,-43,-42,-44
-5860,-44,-42,-42,-43
-5855,-43,-42,-41,-43
-5839,-43,-42,-42,-43
-5842,-43,-42,-41,-43
-5839,-42,-42,-41,-43
-5837,-43,-42,-41,-42
-1144,-42,-41,-41,-43
1998,-42,-42,-41,-43
7075,-43,-42,-42,-43
7093,-43,-43,-42,-43
7066,-43,-42,-41,-43
6955,-44,-42,-42,-43
4042,-45,-42,-42,-43
4434,-44,-42,-41,-43
-894,-44,-42,-41,-43
-5873,-44,-43,-42,-42
-5860,-43,-43,-41,-43
-5878,-42,-42,-41,-43
-5847,-43,-42,-42,-43
-5861,-43,-42,-42,-44
-5841,-43,-42,-41,-43
-5328,-43,-43,-42,-43
4940,-42,-42,-41,-43
7147,-43,-42,-41,-43
7078,-43,-41,-41,-43
7057,-44,-42,-41,-43
6960,-43,-42,-41,-43
6938,-43,-42,-41,-43
3185,-44,-42,-41,-42
-1542,-45,-42,-41,-44
-5934,-44,-43,-42,-43
-5869,-43,-42,-42,-42
-5860,-43,-43,-41,-44
-5823,-43,-42,-41,-44
-5838,-42,-41,-42,-43
-5833,-43,-42,-41,-42
-3541,-42,-42,-41,-43
5969,-41,-41,-41,-43
7106,-43,-43,-42,-42
7005,-44,-42,-42,-43
7064,-43,-42,-41,-43
7003,-44,-43,-42,-43
6948,-44,-43,-42,-43
2654,-44,-42,-42,-43
-4163,-45,-42,-42,-43
-5886,-44,-42,-42,-43
-5862,-43,-43,-42,-43
-5857,-43,-42,-41,-44
-5859,-43,-42,-42,-43
-5850,-44,-42,-41,-42
-5870,-42,-42,-41,-44
-2660,-43,-42,-42,-43
3848,-41,-42,-41,-43
7130,-42,-41,-42,-44
7073,-43,-42,-42,-43
7076,-44,-43,-42,-43
7044,-44,-42,-41,-43
6907,-43,-41,-41,-43
-1260,-45,-42,-42,-42
-5901,-44,-42,-42,-43
-5869,-43,-42,-41,-43
-5892,-43,-42,-42,-43
-5846,-43,-43,-42,-43
-5839,-43,-42,-41,-43
-5848,-43,-42,-42,-43
-3121,-42,-42,-42,-43
-2898,-42,-41,-41,-44
624,-41,-41,-41,-43
7139,-43,-42,-40,-43
7069,-44,-42,-41,-43
6943,-43,-42,-41,-43
7044,-44,-42,-41,-43
6900,-44,-42,-42,-43
-2895,-45,-42,-41,-43
-5867,-44,-43,-42,-43
-5862,-43,-42,-41,-43
-5841,-43,-42,-42,-43
-5847,-43,-42,-42,-43
-5835,-43,-43,-41,-44
-4940,-43,-42,-42,-43
2758,-42,-42,-41,-43
-401,-44,-42,-42,-43
3174,-42,-42,-41,-43
7145,-43,-42,-42,-43
7006,-44,-42,-41,-42
7049,-44,-42,-41,-43
7065,-43,-41,-41,-43
3993,-44,-42,-42,-43
-4203,-46,-43,-42,-43
-5871,-43,-42,-41,-43
-5878,-42,-42,-41,-43
-5853,-43,-42,-42,-43
-5849,-42,-42,-41,-43
-5636,-42,-42,-41,-42
3305,-42,-42,-42,-43
5161,-43,-42,-41,-43
3319,-43,-42,-42,-43
5007,-44,-43,-42,-43
5953,-44,-42,-42,-43
5608,-44,-42,-41,-43
6341,-43,-42,-41,-43
4930,-44,-42,-42,-42
1355,-44,-42,-42,-43
-4975,-45,-42,-42,-43
-5882,-44,-42,-41,-42
-5824,-44,-43,-42,-43
-5852,-43,-42,-41,-43
-5835,-43,-42,-42,-42
-4455,-43,-41,-42,-43
5297,-41,-42,-41,-43
7035,-43,-42,-42,-43
7046,-44,-42,-42,-44
6989,-43,-42,-41,-43
4401,-44,-42,-42,-43
3628,-45,-42,-42,-42
3070,-45,-42,-42,-43
-1812,-45,-42,-41,-43
-5089,-43,-43,-42,-43
-5908,-44,-42,-41,-43
-5874,-43,-42,-41,-43
-5869,-43,-43,-42,-43
-5889,-43,-43,-42,-43
-5862,-43,-43,-42,-43
557,-41,-42,-41,-43
7048,-43,-42,-42,-42
7126,-44,-42,-42,-43
7063,-43,-42,-41,-43
7017,-43,-42,-42,-43
6903,-44,-43,-41,-43
2107,-44,-42,-41,-42
-1246,-45,-43,-42,-43
-5907,-44,-42,-42,-43
-5916,-44,-42,-41,-43
-5881,-43,-42,-41,-43
-5871,-43,-42,-42,-43
-5858,-43,-42,-42,-43
-5843,-42,-42,-41,-43
-2789,-42,-42,-41,-43
5670,-41,-42,-41,-43
4962,-43,-42,-41,-43
7120,-43,-42,-41,-43
7079,-43,-43,-41,-44
7056,-43,-42,-41,-43
6818,-44,-42,-42,-43
1317,-44,-42,-42,-43
-3063,-45,-43,-41,-43
-5889,-43,-42,-41,-43
-5864,-43,-43,-42,-42
-5872,-43,-42,-42,-43
-5818,-42,-42,-41,-44
-5849,-43,-42,-42,-42
-5855,-43,-43,-42,-43
2594,-41,-42,-41,-43
6063,-43,-43,-41,-43
5082,-43,-43,-42,-43
7136,-43,-42,-42,-43
7076,-43,-42,-41,-42
6930,-44,-42,-41,-42
6182,-44,-42,-41,-43
4581,-43,-41,-41,-43
-2750,-45,-42,-42,-43
-5889,-44,-42,-42,-43
-5893,-43,-42,-41,-43
-5882,-43,-43,-42,-42
-5886,-43,-42,-42,-43
-5861,-43,-42,-42,-43
-4122,-42,-41,-42,-42
5829,-41,-41,-42,-42
5558,-43,-42,-41,-43
7124,-43,-42,-41,-43
7076,-44,-42,-42,-42
6991,-43,-42,-41,-43
6978,-43,-41,-41,-43
7010,-44,-42,-41,-43
2291,-45,-43,-41,-43
-5889,-46,-42,-42,-43
-5908,-45,-43,-43,-43
-5896,-43,-43,-42,-43
-5869,-43,-42,-41,-43
-5871,-43,-41,-42,-43
-5862,-42,-42,-41,-43
-381,-42,-42,-41,-43
5020,-41,-41,-41,-43
7068,-43,-43,-42,-42
7052,-43,-42,-41,-43
7022,-43,-42,-41,-43
6882,-44,-43,-42,-43
6997,-45,-43,-42,-43
6254,-44,-42,-41,-43
-2620,-45,-43,-42,-43
-5916,-44,-43,-42,-42
-5898,-42,-42,-41,-43
-5905,-42,-42,-42,-43
-5871,-42,-42,-41,-43
-5881,-43,-42,-42,-43
-5662,-42,-42,-41,-43
273,-42,-42,-42,-43
4158,-44,-42,-41,-44
7138,-43,-42,-42,-43
7010,-43,-42,-41,-43
7028,-44,-43,-42,-42
6945,-44,-42,-41,-43
6956,-43,-41,-41,-43
499,-45,-43,-42,-43
-5906,-45,-42,-41,-43
-5906,-44,-42,-41,-43
-5922,-44,-42,-41,-43
-5903,-44,-43,-41,-43
-5908,-43,-41,-41,-43
-5891,-44,-43,-43,-43
-2425,-42,-43,-42,-43
779,-42,-42,-42,-44
6950,-42,-42,-41,-43
7058,-43,-42,-41,-43
7010,-43,-42,-42,-43
6940,-43,-41,-41,-43
5521,-44,-42,-41,-42
3548,-44,-42,-41,-44
-3894,-46,-42,-42,-43
-5946,-44,-43,-42,-42
-5860,-44,-43,-42,-44
-5947,-43,-42,-41,-43
-5882,-43,-42,-42,-43
-5880,-43,-42,-42,-43
-5622,-43,-42,-42,-43
1209,-41,-42,-41,-43
5609,-42,-42,-41,-43
7114,-43,-42,-41,-43
6939,-43,-42,-41,-43
5113,-44,-43,-41,-42
3410,-44,-42,-42,-43
4109,-44,-42,-41,-43
-642,-45,-43,-41,-43
-5875,-44,-43,-42,-43
-5846,-43,-42,-42,-43
-5593,-42,-41,-41,-43
-5910,-43,-42,-42,-43
-5907,-42,-42,-41,-43
-5678,-43,-42,-42,-43
967,-42,-42,-41,-43
1083,-43,-42,-41,-43
6941,-43,-42,-41,-43
7085,-44,-42,-41,-43
6846,-44,-42,-42,-42
-85,-45,-42,-41,-43
2884,-42,-42,-42,-43
2560,-44,-42,-41,-43
-4177,-45,-43,-42,-43
-5936,-43,-42,-41,-43
-5846,-43,-43,-42,-42
-5961,-43,-42,-41,-43
-5889,-43,-42,-41,-43
-5884,-43,-43,-42,-43
1326,-42,-43,-42,-43
3581,-43,-42,-42,-43
1038,-44,-42,-41,-42
7087,-43,-41,-41,-43
6978,-43,-42,-42,-43
4021,-44,-42,-41,-43
-1106,-44,-43,-41,-42
3042,-43,-43,-42,-43
84,-44,-42,-41,-43
-5898,-45,-43,-42,-43
-5890,-44,-42,-42,-43
-5734,-43,-42,-41,-43
-5916,-43,-41,-41,-42
-5890,-42,-42,-42,-43
-3569,-41,-42,-41,-43
5636,-40,-41,-40,-43
4874,-43,-43,-41,-43
6392,-43,-43,-41,-43
7129,-43,-42,-41,-43
6921,-44,-43,-42,-42
529,-45,-43,-42,-43
-1829,-44,-42,-41,-43
-2548,-43,-42,-41,-42
-5902,-43,-43,-42,-42
-5917,-42,-42,-42,-43
-5881,-42,-42,-41,-43
-5856,-43,-42,-42,-43
-5880,-43,-42,-42,-43
-5252,-43,-42,-41,-43
2334,-42,-42,-42,-43
3919,-44,-42,-42,-43
6053,-43,-42,-41,-44
7150,-44,-43,-42,-42
7059,-43,-43,-42,-43
6826,-44,-43,-41,-43
-3669,-44,-42,-41,-43
-4001,-44,-42,-41,-43
-5712,-43,-43,-41,-43
-5895,-42,-42,-42,-43
-5868,-43,-42,-42,-44
-5745,-43,-42,-41,-43
-5676,-43,-42,-40,-43
-5863,-43,-43,-42,-43
-4259,-42,-43,-42,-43
2847,-42,-42,-42,-44
6398,-42,-41,-40,-43
7165,-43,-42,-41,-43
7064,-44,-42,-41,-43
6897,-44,-42,-42,-43
2203,-44,-42,-42,-42
-3490,-46,-43,-41,-43
-5238,-43,-42,-41,-43
-5866,-43,-43,-41,-42
-5870,-43,-42,-42,-43
-5852,-43,-41,-41,-43
-5858,-43,-42,-41,-43
-5855,-42,-43,-42,-42
-4252,-43,-42,-42,-43
1726,-41,-41,-41,-43
3809,-43,-43,-42,-42
7051,-43,-42,-41,-43
7134,-44,-42,-41,-43
7055,-44,-42,-41,-42
6993,-43,-42,-42,-43
3883,-44,-42,-41,-44
2326,-44,-43,-42,-43
-3835,-46,-43,-42,-43
-5886,-44,-43,-41,-43
-5891,-43,-42,-41,-43
-5865,-43,-42,-41,-42
-5846,-43,-43,-42,-43
-5851,-43,-42,-41,-42
1003,-42,-42,-42,-42
6713,-43,-42,-41,-43
6012,-43,-41,-41,-43
7070,-43,-42,-42,-44
7025,-44,-42,-41,-43
6993,-44,-42,-41,-44
5811,-43,-42,-41,-43
5711,-45,-42,-42,-42
3343,-44,-42,-42,-42
-2254,-45,-42,-41,-43
-5922,-44,-43,-42,-42
-5882,-43,-42,-42,-43
-5877,-42,-42,-41,-43
-5904,-43,-42,-42,-42
-5609,-43,-43,-42,-43
3379,-41,-42,-41,-43
5221,-42,-42,-41,-43
6156,-44,-42,-42,-42
7094,-44,-42,-42,-43
6957,-43,-41,-41,-43
3819,-44,-42,-42,-42
4104,-44,-42,-41,-43
6373,-43,-41,-41,-43
4904,-44,-42,-42,-43
-2415,-45,-43,-42,-43
-5922,-44,-43,-41,-44
-5934,-44,-43,-42,-43
-5902,-43,-43,-42,-43
-5877,-43,-42,-41,-43
-5698,-41,-42,-41,-43
2204,-41,-42,-41,-43
1030,-43,-41,-42,-43
5540,-43,-42,-41,-43
7064,-44,-42,-42,-43
6914,-44,-42,-41,-43
3611,-44,-42,-41,-43
2995,-44,-43,-41,-43
4827,-44,-42,-42,-43
3049,-44,-42,-42,-43
-4070,-45,-42,-41,-43
-5839,-43,-42,-42,-42
-4126,-43,-42,-41,-42
-5942,-43,-42,-41,-43
-5901,-43,-42,-41,-43
-2415,-43,-42,-42,-43
-2990,-42,-42,-41,-43
-1053,-43,-43,-42,-43
6532,-41,-43,-41,-44
6990,-44,-42,-42,-43
2341,-44,-41,-41,-43
3144,-44,-42,-41,-42
5295,-44,-42,-41,-43
3138,-44,-42,-41,-42
-379,-45,-43,-41,-43
-1378,-43,-42,-42,-44
568,-42,-42,-41,-43
-2383,-45,-42,-42,-43
-5890,-43,-43,-42,-44
-2273,-42,-42,-41,-43
-855,-42,-41,-41,-43
-5389,-43,-42,-42,-42
-2486,-42,-42,-42,-43
2662,-41,-41,-41,-43
216,-44,-42,-42,-42
-1386,-45,-42,-41,-43
2168,-42,-42,-41,-43
3133,-44,-43,-42,-43
1934,-44,-42,-41,-43
3271,-44,-42,-42,-43
4843,-45,-42,-41,-43
4223,-44,-42,-41,-43
648,-45,-42,-41,-43
-254,-43,-42,-41,-43
-30,-43,-43,-42,-43
-4611,-43,-43,-42,-43
-5884,-42,-42,-41,-43
-5679,-44,-43,-41,-43
-5536,-43,-43,-42,-43
-5677,-42,-42,-41,-43
625,-42,-43,-41,-43
4099,-43,-42,-42,-43
2365,-44,-42,-41,-43
3557,-44,-42,-41,-43
7094,-43,-42,-42,-42
7058,-43,-42,-42,-43
2893,-44,-42,-41,-43
2046,-45,-42,-41,-43
4609,-44,-42,-41,-43
1012,-44,-42,-41,-44
-5526,-46,-43,-42,-43
-5933,-44,-43,-42,-44
-5934,-43,-43,-42,-43
-5883,-42,-42,-42,-44
-5898,-43,-42,-41,-42
-3303,-42,-42,-42,-43
1145,-42,-41,-41,-43
4723,-43,-42,-42,-43
7043,-44,-42,-41,-43
7073,-43,-42,-42,-43
6990,-44,-43,-42,-43
6178,-44,-42,-42,-44
4095,-44,-42,-41,-43
3597,-44,-41,-41,-43
-289,-45,-42,-42,-42
-3520,-44,-42,-42,-43
-5974,-43,-42,-41,-43
-5924,-43,-42,-41,-42
-5927,-43,-42,-42,-43
-5914,-42,-42,-41,-43
-4079,-43,-42,-42,-43
-842,-42,-42,-42,-43
5380,-41,-42,-41,-43
7116,-43,-41,-41,-43
7015,-43,-42,-42,-42
6973,-42,-42,-41,-43
6997,-43,-42,-41,-43
4930,-44,-42,-41,-43
518,-45,-42,-41,-44
-2912,-45,-42,-41,-43
-4019,-44,-42,-42,-43
-5972,-43,-43,-42,-43
-5916,-43,-43,-41,-44
-5920,-44,-43,-42,-43
-5712,-42,-43,-42,-42
-3378,-42,-42,-42,-43
782,-41,-41,-40,-43
6966,-42,-42,-41,-43
7050,-43,-42,-41,-43
6922,-44,-42,-41,-43
6933,-44,-43,-42,-43
6293,-43,-42,-42,-43
3258,-44,-42,-42,-43
-2581,-46,-43,-42,-43
-2102,-43,-42,-42,-43
-2742,-43,-42,-41,-44
-5990,-43,-42,-41,-43
-5969,-43,-42,-41,-43
-5874,-42,-41,-41,-43
-3926,-43,-42,-42,-44
-3705,-43,-42,-42,-43
599,-42,-42,-42,-43
7091,-42,-42,-41,-43
6996,-44,-43,-42,-43
6905,-43,-42,-41,-43
5382,-44,-42,-41,-43
6993,-43,-41,-41,-43
2274,-45,-43,-42,-43
-2750,-45,-42,-41,-43
-324,-43,-42,-42,-43
-3001,-43,-43,-41,-43
-5966,-42,-43,-41,-43
-5932,-42,-42,-41,-43
-5843,-43,-43,-42,-42
-4008,-42,-43,-41,-43
-1154,-42,-42,-41,-44
3582,-41,-42,-41,-43
7013,-43,-41,-41,-43
6960,-43,-42,-41,-43
5727,-44,-42,-41,-43
6908,-44,-42,-42,-43
4890,-44,-43,-42,-43
41,-45,-42,-41,-42
1193,-45,-42,-41,-43
1099,-45,-42,-41,-43
-5732,-45,-42,-42,-43
-5961,-43,-42,-41,-42
-5940,-42,-42,-41,-42
-5944,-43,-42,-41,-43
-3485,-42,-42,-41,-43
3785,-42,-42,-42,-43
6991,-42,-42,-42,-43
6979,-44,-42,-41,-43
6934,-44,-42,-41,-42
6335,-43,-42,-41,-43
5441,-43,-42,-42,-43
1053,-44,-43,-42,-43
-236,-45,-42,-42,-43
2206,-43,-42,-41,-43
-1391,-44,-43,-41,-43
-6013,-43,-42,-42,-42
-5925,-43,-43,-42,-43
-5944,-43,-42,-41,-43
-5930,-43,-42,-42,-43
609,-42,-42,-42,-43
6515,-42,-41,-41,-43
6900,-44,-42,-42,-43
6929,-44,-42,-41,-43
6973,-43,-43,-42,-43
6950,-43,-42,-41,-43
4575,-44,-42,-42,-42
-1998,-45,-42,-42,-42
129,-42,-42,-41,-43
292,-45,-42,-42,-43
-5962,-46,-42,-41,-44
-5974,-43,-42,-42,-43
-5887,-43,-43,-41,-43
-5434,-43,-43,-43,-43
-3769,-43,-42,-42,-43
1964,-41,-42,-41,-43
5696,-44,-42,-41,-42
6997,-43,-42,-41,-43
6985,-43,-42,-41,-43
7003,-43,-42,-41,-42
6878,-44,-42,-41,-44
1084,-44,-42,-41,-43
-2312,-45,-43,-42,-42
201,-43,-42,-42,-43
-3952,-45,-43,-42,-44
-5990,-43,-42,-41,-43
-5959,-43,-42,-42,-43
-5890,-42,-42,-42,-44
-5947,-42,-42,-41,-43
-2446,-42,-43,-42,-42
5037,-40,-41,-41,-43
6984,-42,-41,-41,-43
6944,-44,-43,-42,-42
6954,-44,-42,-41,-44
6901,-44,-42,-42,-44
6383,-44,-42,-41,-42
-2407,-45,-42,-42,-43
-1294,-42,-42,-42,-43
-658,-42,-42,-41,-43
-6027,-43,-43,-41,-42
-5986,-43,-42,-41,-43
-6018,-42,-42,-42,-43
-5948,-43,-43,-42,-43
-5225,-43,-42,-42,-43
2473,-42,-42,-42,-43
6955,-43,-42,-42,-43
6996,-44,-42,-42,-43
6941,-43,-42,-41,-43
6922,-43,-42,-41,-42
6871,-44,-42,-42,-43
2153,-45,-42,-42,-43
-1424,-45,-41,-41,-42
-914,-43,-43,-42,-42
-5395,-43,-42,-42,-43
-6022,-43,-42,-41,-43
-5986,-43,-43,-42,-43
-5982,-43,-43,-42,-43
-5875,-43,-42,-42,-43
-524,-42,-42,-41,-43
6815,-41,-42,-41,-42
6932,-43,-42,-41,-43
6923,-43,-42,-41,-43
6910,-44,-42,-42,-42
6829,-43,-42,-42,-43
6816,-43,-42,-41,-43
790,-45,-43,-42,-43
-1153,-45,-42,-42,-43
-2859,-44,-42,-42,-43
-5992,-43,-41,-42,-43
-5990,-43,-42,-42,-43
-6009,-42,-42,-41,-43
-5983,-42,-42,-41,-43
-3889,-43,-42,-42,-43
3460,-41,-42,-41,-43
6921,-42,-42,-41,-43
6908,-44,-42,-42,-43
6925,-44,-43,-42,-43
6889,-44,-42,-41,-43
6848,-43,-42,-41,-43
2718,-44,-43,-41,-43
-1743,-45,-42,-41,-43
-1886,-43,-41,-41,-43
-5825,-43,-43,-42,-42
-6025,-43,-42,-41,-43
-6007,-43,-42,-42,-43
-6012,-44,-42,-42,-43
-5836,-43,-42,-42,-44
1201,-42,-42,-41,-43
6927,-43,-41,-41,-43
6943,-44,-42,-42,-43
6900,-43,-41,-41,-43
6869,-43,-42,-41,-42
6802,-43,-42,-41,-43
3500,-44,-43,-42,-43
385,-45,-42,-41,-43
-202,-45,-42,-42,-42
-4587,-44,-43,-43,-43
-6028,-43,-43,-41,-43
-5986,-43,-43,-42,-44
-6010,-43,-42,-42,-43
-5993,-43,-42,-42,-43
-2583,-41,-42,-41,-43
5820,-41,-42,-41,-43
6899,-43,-42,-42,-44
6844,-43,-42,-41,-43
6870,-44,-42,-42,-43
6857,-44,-42,-42,-43
6783,-43,-42,-41,-43
33,-45,-43,-42,-43
-2206,-45,-42,-42,-43
-1782,-43,-41,-42,-43
-5984,-43,-42,-41,-43
-6027,-43,-42,-41,-43
-6025,-43,-42,-41,-43
-5831,-42,-42,-42,-43
-3191,-42,-42,-42,-43
1781,-42,-42,-42,-43
6739,-43,-41,-41,-43
6931,-43,-42,-41,-42
6871,-44,-42,-42,-43
6875,-43,-42,-41,-43
5157,-43,-42,-41,-43
3108,-44,-42,-41,-42
51,-44,-43,-42,-43
-1955,-44,-42,-41,-43
-5094,-44,-42,-42,-42
-6078,-43,-42,-41,-43
